source_id,time,filter,mag
S251023dx,2.3000000000000003,r,19.020167377177415
S251023dx,2.3000000000000003,u,21.77242923559698
S251023dx,2.3000000000000003,y,17.918477203435195
S251023dx,2.3000000000000003,z,18.050528872265776
S251023dx,2.4000000000000004,g,20.120014675991786
S251023dx,2.4000000000000004,i,18.580889988496093
S251023dx,2.4000000000000004,r,19.165945356224842
S251023dx,2.4000000000000004,u,21.94165878993204
S251023dx,2.4000000000000004,y,17.985452756132176
S251023dx,2.4000000000000004,z,18.133670706522857
S251023dx,2.5,g,20.277372355845372
S251023dx,2.5,i,18.678635684147697
S251023dx,2.5,r,19.299886488039988
S251023dx,2.5,u,22.096587870624344
S251023dx,2.5,y,18.04267093532985
S251023dx,2.5,z,18.20717864988143
S251023dx,2.6,g,20.437291061322775
S251023dx,2.6,i,18.775635624636944
S251023dx,2.6,r,19.432683220481323
S251023dx,2.6,u,22.253779118756572
S251023dx,2.6,y,18.102102222244028
S251023dx,2.6,z,18.28298768656322
S251023dx,2.7,g,20.60002760044435
S251023dx,2.7,i,18.876593201948335
S251023dx,2.7,r,19.567738504165753
S251023dx,2.7,u,22.417109066758172
S251023dx,2.7,y,18.168779262854763
S251023dx,2.7,z,18.365618023235758
S251023dx,2.8000000000000003,g,20.75627237326794
S251023dx,2.8000000000000003,i,18.976102150546293
S251023dx,2.8000000000000003,r,19.697751766395022
S251023dx,2.8000000000000003,u,22.57518827311978
S251023dx,2.8000000000000003,y,18.238656350085183
S251023dx,2.8000000000000003,z,18.449899582322313
S251023dx,2.9000000000000004,g,20.89541245226669
S251023dx,2.9000000000000004,i,19.066284693865875
S251023dx,2.9000000000000004,r,19.813234100092703
S251023dx,2.9000000000000004,u,22.714430369226765
S251023dx,2.9000000000000004,y,18.304614600321457
S251023dx,2.9000000000000004,z,18.528031101431207
S251023dx,3.0,g,21.013734784726807
S251023dx,3.0,i,19.14415031081309
S251023dx,3.0,r,19.91090183799055
S251023dx,3.0,u,22.830708792206593
S251023dx,3.0,y,18.36289081168148
S251023dx,3.0,z,18.596615334057116
S251023dx,3.1,g,21.114877375452895
S251023dx,3.1,i,19.212121156717426
S251023dx,3.1,r,19.994120802626934
S251023dx,3.1,u,22.929463934169142
S251023dx,3.1,y,18.414214072831932
S251023dx,3.1,z,18.657270296121457
S251023dx,3.2,g,21.20633779070536
S251023dx,3.2,i,19.275271113387653
S251023dx,3.2,r,20.0694769432131
S251023dx,3.2,u,23.020628915514788
S251023dx,3.2,y,18.46198042843146
S251023dx,3.2,z,18.714092475010865
S251023dx,3.3000000000000003,g,21.296117998974978
S251023dx,3.3000000000000003,i,19.338841731776018
S251023dx,3.3000000000000003,r,20.143701805854846
S251023dx,3.3000000000000003,u,23.114067263384804
S251023dx,3.3000000000000003,y,18.510277122668736
S251023dx,3.3000000000000003,z,18.771446016572906
S251023dx,3.4000000000000004,g,21.39009733174604
S251023dx,3.4000000000000004,i,19.406453854629035
S251023dx,3.4000000000000004,r,20.221492629337362
S251023dx,3.4000000000000004,u,23.21621980004144
S251023dx,3.4000000000000004,y,18.562246595085384
S251023dx,3.4000000000000004,z,18.83240974029671
S251023dx,3.5,g,21.490235720275713
S251023dx,3.5,i,19.478974403899404
S251023dx,3.5,r,20.30422327368548
S251023dx,3.5,u,23.32808514211152
S251023dx,3.5,y,18.618880267508814
S251023dx,3.5,z,18.897744455114136
S251023dx,3.6,g,21.593934553085695
S251023dx,3.6,i,19.554235274389722
S251023dx,3.6,r,20.389699003006236
S251023dx,3.6,u,23.444892095074835
S251023dx,3.6,y,18.678499549597888
S251023dx,3.6,z,18.96556023648712
S251023dx,3.7,g,21.695472360318966
S251023dx,3.7,i,19.628131613266696
S251023dx,3.7,r,20.473476191572363
S251023dx,3.7,u,23.558398377104854
S251023dx,3.7,y,18.737521413117303
S251023dx,3.7,z,19.03221145667323
S251023dx,3.8000000000000003,g,21.789480210259992
S251023dx,3.8000000000000003,i,19.69697678538513
S251023dx,3.8000000000000003,r,20.55157326267482
S251023dx,3.8000000000000003,u,23.661490477631325
S251023dx,3.8000000000000003,y,18.792506530985108
S251023dx,3.8000000000000003,z,19.09435996423707
S251023dx,3.9000000000000004,g,21.874069877785477
S251023dx,3.9000000000000004,i,19.759523409032823
S251023dx,3.9000000000000004,r,20.62277708405931
S251023dx,3.9000000000000004,u,23.752052550794364
S251023dx,3.9000000000000004,y,18.8420620430596
S251023dx,3.9000000000000004,z,19.150799250251122
S251023dx,4.0,g,21.95138580511731
S251023dx,4.0,i,19.817236865311067
S251023dx,4.0,r,20.688961925664657
S251023dx,4.0,u,23.83343390671496
S251023dx,4.0,y,18.887235817507303
S251023dx,4.0,z,19.20275572862743
S251023dx,4.1000000000000005,g,22.026139419694758
S251023dx,4.1000000000000005,i,19.873239860897776
S251023dx,4.1000000000000005,r,20.753906647792615
S251023dx,4.1000000000000005,u,23.912368014842798
S251023dx,4.1000000000000005,y,18.93068445608485
S251023dx,4.1000000000000005,z,19.252998869067607
S251023dx,4.2,g,22.103810361135015
S251023dx,4.2,i,19.931075749246194
S251023dx,4.2,r,20.821889177654143
S251023dx,4.2,u,23.996560274065345
S251023dx,4.2,y,18.975614296160984
S251023dx,4.2,z,19.30475971046464
S251023dx,4.3,g,22.18904706795678
S251023dx,4.3,i,19.993667596175435
S251023dx,4.3,r,20.89643807814798
S251023dx,4.3,u,24.092533272652407
S251023dx,4.3,y,19.024813614117885
S251023dx,4.3,z,19.36077569050739
S251023dx,4.4,g,22.283956341994482
S251023dx,4.4,i,20.062271393916305
S251023dx,4.4,r,20.978997703363266
S251023dx,4.4,u,24.20326246390352
S251023dx,4.4,y,19.07958016922969
S251023dx,4.4,z,19.422265838214457
S251023dx,4.5,g,22.38671676231156
S251023dx,4.5,i,20.135656797326227
S251023dx,4.5,r,21.06785206888476
S251023dx,4.5,u,24.32623754395763
S251023dx,4.5,y,19.13883394258808
S251023dx,4.5,z,19.488102175458547
S251023dx,4.6000000000000005,g,22.492142400579375
S251023dx,4.6000000000000005,i,20.21048769473203
S251023dx,4.6000000000000005,r,21.158591555761667
S251023dx,4.6000000000000005,u,24.45423233248595
S251023dx,4.6000000000000005,y,19.199435653140434
S251023dx,4.6000000000000005,z,19.55514291933119
S251023dx,4.7,g,22.594764826317032
S251023dx,4.7,i,20.283231300686097
S251023dx,4.7,r,21.246567196816688
S251023dx,4.7,u,24.579601997832615
S251023dx,4.7,y,19.258067460873804
S251023dx,4.7,z,19.620062035547598
S251023dx,4.800000000000001,g,22.69203417710039
S251023dx,4.800000000000001,i,20.352133590289032
S251023dx,4.800000000000001,r,21.32943945238427
S251023dx,4.800000000000001,u,24.698763186074917
S251023dx,4.800000000000001,y,19.313200439594077
S251023dx,4.800000000000001,z,19.68125744574263
S251023dx,4.9,g,22.784971352158628
S251023dx,4.9,i,20.41765084880008
S251023dx,4.9,r,21.4077256821431
S251023dx,4.9,u,24.81310252275144
S251023dx,4.9,y,19.365496539883644
S251023dx,4.9,z,19.739256132326105
S251023dx,5.0,g,22.87655811203159
S251023dx,5.0,i,20.481493325841207
S251023dx,5.0,r,21.48356805558123
S251023dx,5.0,u,24.92672428560137
S251023dx,5.0,y,19.41682618226451
S251023dx,5.0,z,19.79578073389911
S251023dx,5.1000000000000005,g,22.969650305151205
S251023dx,5.1000000000000005,i,20.54536998480621
S251023dx,5.1000000000000005,r,21.559131992936997
S251023dx,5.1000000000000005,u,25.043537976552347
S251023dx,5.1000000000000005,y,19.469000219540142
S251023dx,5.1000000000000005,z,19.85253677037265
S251023dx,5.2,g,23.06546545407773
S251023dx,5.2,i,20.61007037569038
S251023dx,5.2,r,21.63545517801644
S251023dx,5.2,u,25.165166616418006
S251023dx,5.2,y,19.52285949515471
S251023dx,5.2,z,19.910339345499217
S251023dx,5.300000000000001,g,23.16301174789737
S251023dx,5.300000000000001,i,20.675104996245636
S251023dx,5.300000000000001,r,21.712005118693106
S251023dx,5.300000000000001,u,25.29016212497792
S251023dx,5.300000000000001,y,19.57793942453729
S251023dx,5.300000000000001,z,19.96877947636888
S251023dx,5.4,g,23.259619242503696
S251023dx,5.4,i,20.738997608402787
S251023dx,5.4,r,21.787040253927557
S251023dx,5.4,u,25.414731260058883
S251023dx,5.4,y,19.632766781069108
S251023dx,5.4,z,20.0265015322154
S251023dx,5.5,g,23.35232715531798
S251023dx,5.5,i,20.800092307212033
S251023dx,5.5,r,21.858596346546282
S251023dx,5.5,u,25.53464573243221
S251023dx,5.5,y,19.685661734682572
S251023dx,5.5,z,20.081962720262915
S251023dx,5.6000000000000005,g,23.439321148146398
S251023dx,5.6000000000000005,i,20.857399427250186
S251023dx,5.6000000000000005,r,21.92551448238385
S251023dx,5.6000000000000005,u,25.647232250187567
S251023dx,5.6000000000000005,y,19.735573517214892
S251023dx,5.6000000000000005,z,20.134225369091624
S251023dx,5.7,g,23.52065658559288
S251023dx,5.7,i,20.911021177690955
S251023dx,5.7,r,21.987961319519794
S251023dx,5.7,u,25.752388621958126
S251023dx,5.7,y,19.782504910789918
S251023dx,5.7,z,20.18336165009412
S251023dx,5.800000000000001,g,23.59809736007651
S251023dx,5.800000000000001,i,20.962064819665848
S251023dx,5.800000000000001,r,22.047319638172084
S251023dx,5.800000000000001,u,25.852362995379607
S251023dx,5.800000000000001,y,19.827434700558815
S251023dx,5.800000000000001,z,20.230373546765115
S251023dx,5.9,g,23.67443926699034
S251023dx,5.9,i,21.012239830501457
S251023dx,5.9,r,22.10570416023642
S251023dx,5.9,u,25.950846429789824
S251023dx,5.9,y,19.871935832035454
S251023dx,5.9,z,20.276826280577364
S251023dx,6.0,g,23.752689675077395
S251023dx,6.0,i,21.06337495831845
S251023dx,6.0,r,22.165369193436906
S251023dx,6.0,u,26.051849684993286
S251023dx,6.0,y,19.917705828803236
S251023dx,6.0,z,20.324396795491975
S251023dx,6.1000000000000005,g,23.835235917209147
S251023dx,6.1000000000000005,i,21.116920775356256
S251023dx,6.1000000000000005,r,22.22809905447361
S251023dx,6.1000000000000005,u,26.158574981809718
S251023dx,6.1000000000000005,y,19.966086962952104
S251023dx,6.1000000000000005,z,20.374412064356818
S251023dx,6.2,g,23.9230993157955
S251023dx,6.2,i,21.173502134757385
S251023dx,6.2,r,22.29465822011715
S251023dx,6.2,u,26.272410449050156
S251023dx,6.2,y,20.01762727298162
S251023dx,6.2,z,20.427428885097463
S251023dx,6.300000000000001,g,24.01545994406053
S251023dx,6.300000000000001,i,21.232634356870843
S251023dx,6.300000000000001,r,22.364441087403087
S251023dx,6.300000000000001,u,26.3922918400289
S251023dx,6.300000000000001,y,20.07180655565017
S251023dx,6.300000000000001,z,20.482970291389712
S251023dx,6.4,g,24.10981786003591
S251023dx,6.4,i,21.29281814771376
S251023dx,6.4,r,22.43558721239744
S251023dx,6.4,u,26.514915493877602
S251023dx,6.4,y,20.12712254265613
S251023dx,6.4,z,20.539607458035093
S251023dx,6.5,g,24.202886988059934
S251023dx,6.5,i,21.352075595654597
S251023dx,6.5,r,22.505648511194252
S251023dx,6.5,u,26.635939804340932
S251023dx,6.5,y,20.181618055418422
S251023dx,6.5,z,20.595470403978275
S251023dx,6.6000000000000005,g,24.29183723131938
S251023dx,6.6000000000000005,i,21.408699581077887
S251023dx,6.6000000000000005,r,22.572513726078306
S251023dx,6.6000000000000005,u,26.75165899572693
S251023dx,6.6000000000000005,y,20.23361076888208
S251023dx,6.6000000000000005,z,20.648948454526654
S251023dx,6.7,g,24.375215847769102
S251023dx,6.7,i,21.46181155326376
S251023dx,6.7,r,22.635096343532524
S251023dx,6.7,u,26.860242806146488
S251023dx,6.7,y,20.282237534636685
S251023dx,6.7,z,20.69921533349874
S251023dx,6.800000000000001,g,24.453163314866497
S251023dx,6.800000000000001,i,21.511496301009366
S251023dx,6.800000000000001,r,22.693499618795524
S251023dx,6.800000000000001,u,26.962035010927707
S251023dx,6.800000000000001,y,20.327584142271135
S251023dx,6.800000000000001,z,20.74635649175586
S251023dx,6.9,g,24.527048670900363
S251023dx,6.9,i,21.55858647243388
S251023dx,6.9,r,22.74874242059116
S251023dx,6.9,u,27.059062667914752
S251023dx,6.9,y,20.370474860385997
S251023dx,6.9,z,20.791164381871198
S251023dx,7.0,g,24.59891174482726
S251023dx,7.0,i,21.604326680976055
S251023dx,7.0,r,22.802350944113854
S251023dx,7.0,u,27.154279776135716
S251023dx,7.0,y,20.412140872421727
S251023dx,7.0,z,20.83482273689644
S251023dx,7.1000000000000005,g,24.670942532459797
S251023dx,7.1000000000000005,i,21.65006011817454
S251023dx,7.1000000000000005,r,22.855967827642093
S251023dx,7.1000000000000005,u,27.25085126195711
S251023dx,7.1000000000000005,y,20.453910121151484
S251023dx,7.1000000000000005,z,20.878606767330183
S251023dx,7.2,g,24.74507688163895
S251023dx,7.2,i,21.696978850814
S251023dx,7.2,r,22.911050242857158
S251023dx,7.2,u,27.351562067031075
S251023dx,7.2,y,20.496960953470275
S251023dx,7.2,z,20.92364817379858
S251023dx,7.300000000000001,g,24.822686909523306
S251023dx,7.300000000000001,i,21.745935722485644
S251023dx,7.300000000000001,r,22.96864196578459
S251023dx,7.300000000000001,u,27.458352338630235
S251023dx,7.300000000000001,y,20.54213087407524
S251023dx,7.300000000000001,z,20.97074821987885
S251023dx,7.4,g,24.9043327598173
S251023dx,7.4,i,21.79728426954451
S251023dx,7.4,r,23.029182204890297
S251023dx,7.4,u,27.57191496008513
S251023dx,7.4,y,20.58975805111836
S251023dx,7.4,z,21.020227638441952
S251023dx,7.5,g,24.98964165644615
S251023dx,7.5,i,21.85080201187969
S251023dx,7.5,r,23.092415038835693
S251023dx,7.5,u,27.69147712417444
S251023dx,7.5,y,20.639597569721357
S251023dx,7.5,z,21.071844673363476
S251023dx,7.6000000000000005,g,25.077370348180455
S251023dx,7.6000000000000005,i,21.90571814701719
S251023dx,7.6000000000000005,r,23.157425201485857
S251023dx,7.6000000000000005,u,27.814882856140116
S251023dx,7.6000000000000005,y,20.69085459059968
S251023dx,7.6000000000000005,z,21.124823251937634
S251023dx,7.7,g,25.165717411385895
S251023dx,7.7,i,21.96090521455651
S251023dx,7.7,r,23.222867443577417
S251023dx,7.7,u,27.939069208704673
S251023dx,7.7,y,20.74237123275679
S251023dx,7.7,z,21.178040867666923
S251023dx,7.800000000000001,g,25.252792702751343
S251023dx,7.800000000000001,i,22.015165550129232
S251023dx,7.800000000000001,r,23.287314896946548
S251023dx,7.800000000000001,u,28.060801311116983
S251023dx,7.800000000000001,y,20.79291422694753
S251023dx,7.800000000000001,z,21.23030398364051
S251023dx,7.9,g,25.33709436163104
S251023dx,7.9,i,22.06753113886269
S251023dx,7.9,r,23.349618551566188
S251023dx,7.9,u,28.177443211532953
S251023dx,7.9,y,20.841476136624095
S251023dx,7.9,z,21.280641284379648
S251023dx,8.0,g,25.417818748297147
S251023dx,8.0,i,22.11745793230807
S251023dx,8.0,r,23.40914071234201
S251023dx,8.0,u,28.287459379810322
S251023dx,8.0,y,20.88747608407836
S251023dx,8.0,z,21.328494932399906
S251023dx,8.1,g,25.49492689012527
S251023dx,8.1,i,22.164874662540676
S251023dx,8.1,r,23.465812049656986
S251023dx,8.1,u,28.39053595494219
S251023dx,8.1,y,20.930801788003684
S251023dx,8.1,z,21.373767136021367
S251023dx,8.200000000000001,g,25.569010649364017
S251023dx,8.200000000000001,i,22.210104914809087
S251023dx,8.200000000000001,r,23.520038862606857
S251023dx,8.200000000000001,u,28.487378854478177
S251023dx,8.200000000000001,y,20.971737763635744
S251023dx,8.200000000000001,z,21.416745319986838
S251023dx,8.3,g,25.641065312863937
S251023dx,8.3,i,22.253725731198344
S251023dx,8.3,r,23.57253416092146
S251023dx,8.3,u,28.579356742033003
S251023dx,8.3,y,21.010823881219643
S251023dx,8.3,z,21.45796522908258
S251023dx,8.4,g,25.712234592212795
S251023dx,8.4,i,22.296416137322307
S251023dx,8.4,r,23.624129254906272
S251023dx,8.4,u,28.668113267586826
S251023dx,8.4,y,21.048706489424074
S251023dx,8.4,z,21.498063031656727
S251023dx,8.5,g,25.78361930837103
S251023dx,8.5,i,22.338838258728973
S251023dx,8.5,r,23.67563820728798
S251023dx,8.5,u,28.755255965678053
S251023dx,8.5,y,21.086016305878022
S251023dx,8.5,z,21.537665639730722
S251023dx,8.6,g,25.856117906431724
